id_cliente,monto_original,mora_202201,mora_202301
10088,150000,1) 0 dias,1) 0 dias
10089,70000,1) 0 dias,1) 0 dias
10090,750000,1) 0 dias,1) 0 dias
10091,200000,1) 0 dias,1) 0 dias
10092,230000,1) 0 dias,3) 30-60 dias
10093,180000,1) 0 dias,1) 0 dias
10094,210000,1) 0 dias,1) 0 dias
10095,170000,3) 30-60 dias,1) 0 dias
10096,30000,3) 30-60 dias,1) 0 dias
10097,30000,1) 0 dias,1) 0 dias
10098,90000,3) 30-60 dias,1) 0 dias
10099,50000,1) 0 dias,3) 30-60 dias
10100,240000,1) 0 dias,2) 0-30 dias
10101,280000,1) 0 dias,1) 0 dias
10102,410000,1) 0 dias,1) 0 dias
10103,30000,3) 30-60 dias,3) 30-60 dias
10104,260000,1) 0 dias,1) 0 dias
10105,30000,1) 0 dias,1) 0 dias
10106,10000,1) 0 dias,2) 0-30 dias
10107,290000,1) 0 dias,2) 0-30 dias
10108,150000,1) 0 dias,1) 0 dias
10109,30000,1) 0 dias,1) 0 dias
10110,360000,1) 0 dias,1) 0 dias
10111,240000,1) 0 dias,2) 0-30 dias
10112,60000,3) 30-60 dias,2) 0-30 dias
10113,50000,1) 0 dias,1) 0 dias
10114,50000,1) 0 dias,1) 0 dias
10115,50000,1) 0 dias,1) 0 dias
10116,10000,3) 30-60 dias,2) 0-30 dias
10117,110000,3) 30-60 dias,2) 0-30 dias
10118,220000,1) 0 dias,2) 0-30 dias
10119,400000,1) 0 dias,1) 0 dias
10120,90000,3) 30-60 dias,1) 0 dias
10121,150000,3) 30-60 dias,3) 30-60 dias
10122,80000,1) 0 dias,1) 0 dias
10123,50000,1) 0 dias,1) 0 dias
10124,50000,1) 0 dias,1) 0 dias
10125,20000,3) 30-60 dias,3) 30-60 dias
10126,50000,1) 0 dias,1) 0 dias
10127,140000,1) 0 dias,1) 0 dias
10128,280000,1) 0 dias,1) 0 dias
10129,130000,1) 0 dias,2) 0-30 dias
10130,70000,2) 0-30 dias,2) 0-30 dias
10131,470000,1) 0 dias,1) 0 dias
10132,500000,1) 0 dias,1) 0 dias
10133,40000,1) 0 dias,3) 30-60 dias
10134,40000,1) 0 dias,2) 0-30 dias
10135,50000,1) 0 dias,1) 0 dias
10136,40000,1) 0 dias,1) 0 dias
10137,50000,1) 0 dias,1) 0 dias
10138,310000,1) 0 dias,1) 0 dias
10139,140000,1) 0 dias,1) 0 dias
10140,80000,1) 0 dias,1) 0 dias
10141,210000,4) 30-90 dias,2) 0-30 dias
10142,50000,1) 0 dias,1) 0 dias
10143,400000,3) 30-60 dias,3) 30-60 dias
10144,60000,1) 0 dias,1) 0 dias
10145,160000,1) 0 dias,2) 0-30 dias
10146,400000,1) 0 dias,2) 0-30 dias
10147,450000,1) 0 dias,1) 0 dias
10148,20000,1) 0 dias,1) 0 dias
10149,50000,3) 30-60 dias,1) 0 dias
10150,200000,1) 0 dias,1) 0 dias
10151,160000,1) 0 dias,1) 0 dias
10152,60000,3) 30-60 dias,3) 30-60 dias
10153,280000,1) 0 dias,1) 0 dias
10154,200000,1) 0 dias,1) 0 dias
10155,100000,1) 0 dias,1) 0 dias
10156,10000,3) 30-60 dias,1) 0 dias
10157,80000,1) 0 dias,1) 0 dias
10158,440000,2) 0-30 dias,1) 0 dias
10159,500000,1) 0 dias,1) 0 dias
10160,20000,2) 0-30 dias,1) 0 dias
10161,500000,1) 0 dias,1) 0 dias
10162,30000,1) 0 dias,1) 0 dias
10163,180000,1) 0 dias,3) 30-60 dias
10164,120000,1) 0 dias,1) 0 dias
10165,120000,1) 0 dias,1) 0 dias
10166,140000,1) 0 dias,1) 0 dias
10167,60000,1) 0 dias,1) 0 dias
10168,10000,1) 0 dias,1) 0 dias
10169,120000,1) 0 dias,1) 0 dias
10170,70000,1) 0 dias,1) 0 dias
10171,330000,1) 0 dias,2) 0-30 dias
10172,70000,1) 0 dias,1) 0 dias
10173,410000,1) 0 dias,1) 0 dias
10174,360000,1) 0 dias,1) 0 dias
10175,200000,1) 0 dias,1) 0 dias
10176,20000,1) 0 dias,1) 0 dias
10177,90000,2) 0-30 dias,1) 0 dias
10178,60000,1) 0 dias,1) 0 dias
10179,120000,3) 30-60 dias,2) 0-30 dias
10180,210000,1) 0 dias,2) 0-30 dias
10181,40000,3) 30-60 dias,3) 30-60 dias
10182,130000,1) 0 dias,1) 0 dias
10183,150000,1) 0 dias,1) 0 dias
10184,30000,3) 30-60 dias,2) 0-30 dias
10185,380000,3) 30-60 dias,3) 30-60 dias
10186,150000,1) 0 dias,1) 0 dias
10187,50000,1) 0 dias,3) 30-60 dias
10188,170000,1) 0 dias,1) 0 dias
10189,360000,1) 0 dias,1) 0 dias
10190,500000,1) 0 dias,1) 0 dias
10191,200000,1) 0 dias,2) 0-30 dias
10192,240000,1) 0 dias,1) 0 dias
10193,210000,1) 0 dias,1) 0 dias
10194,110000,3) 30-60 dias,1) 0 dias
10195,10000,3) 30-60 dias,1) 0 dias
10196,180000,1) 0 dias,1) 0 dias
10197,50000,3) 30-60 dias,3) 30-60 dias
10198,180000,2) 0-30 dias,1) 0 dias
10199,40000,1) 0 dias,1) 0 dias
10200,50000,1) 0 dias,1) 0 dias
10201,200000,1) 0 dias,1) 0 dias
10202,120000,1) 0 dias,3) 30-60 dias
10203,90000,1) 0 dias,1) 0 dias
10204,130000,1) 0 dias,1) 0 dias
10205,120000,3) 30-60 dias,1) 0 dias
10206,350000,1) 0 dias,1) 0 dias
10207,200000,1) 0 dias,1) 0 dias
10208,80000,1) 0 dias,1) 0 dias
10209,50000,3) 30-60 dias,1) 0 dias
10210,20000,1) 0 dias,2) 0-30 dias
10211,90000,3) 30-60 dias,1) 0 dias
10212,160000,1) 0 dias,1) 0 dias
10213,50000,1) 0 dias,3) 30-60 dias
10214,220000,1) 0 dias,2) 0-30 dias
10215,70000,1) 0 dias,1) 0 dias
10216,30000,1) 0 dias,3) 30-60 dias
10217,80000,1) 0 dias,3) 30-60 dias
10218,10000,1) 0 dias,1) 0 dias
10219,80000,1) 0 dias,1) 0 dias
10220,50000,1) 0 dias,1) 0 dias
10221,60000,1) 0 dias,1) 0 dias
10222,50000,1) 0 dias,1) 0 dias
10223,80000,1) 0 dias,1) 0 dias
10224,120000,1) 0 dias,1) 0 dias
10225,80000,3) 30-60 dias,1) 0 dias
10226,110000,1) 0 dias,1) 0 dias
10227,140000,1) 0 dias,1) 0 dias
10228,50000,3) 30-60 dias,2) 0-30 dias
10229,50000,1) 0 dias,1) 0 dias
10230,320000,1) 0 dias,1) 0 dias
10231,140000,3) 30-60 dias,3) 30-60 dias
10232,180000,1) 0 dias,1) 0 dias
10233,50000,1) 0 dias,2) 0-30 dias
10234,310000,1) 0 dias,1) 0 dias
10235,50000,1) 0 dias,1) 0 dias
10236,160000,1) 0 dias,1) 0 dias
10237,220000,1) 0 dias,1) 0 dias
10238,140000,3) 30-60 dias,1) 0 dias
10239,50000,1) 0 dias,1) 0 dias
10240,60000,1) 0 dias,1) 0 dias
10241,20000,1) 0 dias,1) 0 dias
10242,100000,3) 30-60 dias,1) 0 dias
10243,150000,1) 0 dias,1) 0 dias
10244,260000,1) 0 dias,1) 0 dias
10245,50000,1) 0 dias,1) 0 dias
10246,320000,1) 0 dias,1) 0 dias
10247,180000,1) 0 dias,1) 0 dias
10248,120000,3) 30-60 dias,2) 0-30 dias
10249,500000,4) 30-90 dias,1) 0 dias
10250,220000,1) 0 dias,1) 0 dias
10251,50000,1) 0 dias,2) 0-30 dias
10252,180000,1) 0 dias,1) 0 dias
10253,230000,1) 0 dias,2) 0-30 dias
10254,220000,1) 0 dias,1) 0 dias
10255,160000,1) 0 dias,1) 0 dias
10256,50000,1) 0 dias,1) 0 dias
10257,100000,3) 30-60 dias,1) 0 dias
10258,360000,1) 0 dias,1) 0 dias
10259,160000,1) 0 dias,1) 0 dias
10260,100000,1) 0 dias,1) 0 dias
10261,170000,1) 0 dias,1) 0 dias
10262,80000,1) 0 dias,1) 0 dias
10263,50000,1) 0 dias,1) 0 dias
10264,500000,1) 0 dias,1) 0 dias
10265,20000,1) 0 dias,1) 0 dias
10266,30000,1) 0 dias,1) 0 dias
10267,60000,1) 0 dias,1) 0 dias
10268,360000,1) 0 dias,1) 0 dias
10269,240000,1) 0 dias,1) 0 dias
10270,50000,1) 0 dias,1) 0 dias
10271,50000,1) 0 dias,3) 30-60 dias
10272,60000,1) 0 dias,1) 0 dias
10273,210000,1) 0 dias,2) 0-30 dias
10274,330000,1) 0 dias,1) 0 dias
10275,90000,1) 0 dias,1) 0 dias
10276,380000,1) 0 dias,1) 0 dias
10277,500000,1) 0 dias,1) 0 dias
10278,30000,1) 0 dias,1) 0 dias
10279,50000,1) 0 dias,1) 0 dias
10280,360000,1) 0 dias,1) 0 dias
10281,310000,1) 0 dias,1) 0 dias
10282,60000,3) 30-60 dias,2) 0-30 dias
10283,120000,1) 0 dias,1) 0 dias
10284,140000,1) 0 dias,1) 0 dias
10285,220000,2) 0-30 dias,1) 0 dias
10286,400000,1) 0 dias,1) 0 dias
10287,50000,1) 0 dias,1) 0 dias
10288,80000,1) 0 dias,2) 0-30 dias
10289,150000,1) 0 dias,1) 0 dias
10290,50000,1) 0 dias,1) 0 dias
10291,50000,1) 0 dias,1) 0 dias
10292,210000,1) 0 dias,1) 0 dias
10293,90000,3) 30-60 dias,1) 0 dias
10294,320000,1) 0 dias,1) 0 dias
10295,180000,1) 0 dias,1) 0 dias
10296,310000,1) 0 dias,1) 0 dias
10297,50000,1) 0 dias,1) 0 dias
10298,120000,3) 30-60 dias,1) 0 dias
10299,150000,1) 0 dias,1) 0 dias
10300,20000,1) 0 dias,1) 0 dias
10301,180000,1) 0 dias,1) 0 dias
10302,120000,1) 0 dias,1) 0 dias
10303,100000,1) 0 dias,2) 0-30 dias
10304,210000,1) 0 dias,1) 0 dias
10305,100000,3) 30-60 dias,1) 0 dias
10306,120000,1) 0 dias,1) 0 dias
10307,190000,1) 0 dias,1) 0 dias
10308,80000,1) 0 dias,1) 0 dias
10309,70000,1) 0 dias,1) 0 dias
10310,60000,1) 0 dias,2) 0-30 dias
10311,50000,1) 0 dias,1) 0 dias
10312,110000,1) 0 dias,1) 0 dias
10313,200000,1) 0 dias,1) 0 dias
10314,210000,1) 0 dias,2) 0-30 dias
10315,30000,1) 0 dias,2) 0-30 dias
10316,160000,1) 0 dias,1) 0 dias
10317,20000,3) 30-60 dias,1) 0 dias
10318,70000,1) 0 dias,1) 0 dias
10319,260000,1) 0 dias,1) 0 dias
10320,260000,1) 0 dias,1) 0 dias
10321,50000,1) 0 dias,1) 0 dias
10322,170000,1) 0 dias,2) 0-30 dias
10323,20000,1) 0 dias,2) 0-30 dias
10324,40000,1) 0 dias,2) 0-30 dias
10325,220000,1) 0 dias,1) 0 dias
10326,30000,3) 30-60 dias,1) 0 dias
10327,20000,1) 0 dias,1) 0 dias
10328,120000,1) 0 dias,1) 0 dias
10329,110000,3) 30-60 dias,1) 0 dias
10330,170000,1) 0 dias,3) 30-60 dias
10331,90000,1) 0 dias,2) 0-30 dias
10332,140000,1) 0 dias,1) 0 dias
10333,200000,1) 0 dias,1) 0 dias
10334,50000,1) 0 dias,1) 0 dias
10335,70000,1) 0 dias,1) 0 dias
10336,50000,1) 0 dias,1) 0 dias
10337,20000,1) 0 dias,1) 0 dias
10338,20000,3) 30-60 dias,4) 30-90 dias
10339,200000,3) 30-60 dias,2) 0-30 dias
10340,460000,1) 0 dias,1) 0 dias
10341,140000,1) 0 dias,2) 0-30 dias
10342,240000,1) 0 dias,1) 0 dias
10343,70000,1) 0 dias,1) 0 dias
10344,410000,1) 0 dias,1) 0 dias
10345,90000,1) 0 dias,1) 0 dias
10346,260000,1) 0 dias,1) 0 dias
10347,260000,1) 0 dias,1) 0 dias
10348,200000,3) 30-60 dias,1) 0 dias
10349,500000,1) 0 dias,1) 0 dias
10350,20000,1) 0 dias,1) 0 dias
10351,20000,1) 0 dias,1) 0 dias
10352,20000,1) 0 dias,1) 0 dias
10353,360000,1) 0 dias,1) 0 dias
10354,20000,3) 30-60 dias,3) 30-60 dias
10355,30000,1) 0 dias,4) 30-90 dias
10356,180000,1) 0 dias,1) 0 dias
10357,30000,3) 30-60 dias,1) 0 dias
10358,190000,1) 0 dias,1) 0 dias
10359,220000,1) 0 dias,1) 0 dias
10360,40000,1) 0 dias,1) 0 dias
10361,100000,1) 0 dias,3) 30-60 dias
10362,30000,1) 0 dias,1) 0 dias
10363,60000,1) 0 dias,1) 0 dias
10364,80000,3) 30-60 dias,1) 0 dias
10365,180000,1) 0 dias,3) 30-60 dias
10366,90000,1) 0 dias,2) 0-30 dias
10367,230000,1) 0 dias,2) 0-30 dias
10368,90000,1) 0 dias,1) 0 dias
10369,290000,1) 0 dias,1) 0 dias
10370,100000,1) 0 dias,3) 30-60 dias
10371,360000,1) 0 dias,1) 0 dias
10372,100000,1) 0 dias,1) 0 dias
10373,200000,1) 0 dias,1) 0 dias
10374,70000,1) 0 dias,1) 0 dias
10375,200000,1) 0 dias,1) 0 dias
10376,70000,1) 0 dias,1) 0 dias
10377,460000,1) 0 dias,1) 0 dias
10378,80000,1) 0 dias,1) 0 dias
10379,90000,1) 0 dias,1) 0 dias
10380,310000,1) 0 dias,1) 0 dias
10381,310000,1) 0 dias,2) 0-30 dias
10382,50000,1) 0 dias,1) 0 dias
10383,220000,1) 0 dias,1) 0 dias
10384,70000,2) 0-30 dias,1) 0 dias
10385,60000,1) 0 dias,1) 0 dias
10386,450000,1) 0 dias,1) 0 dias
10387,20000,1) 0 dias,1) 0 dias
10388,420000,1) 0 dias,1) 0 dias
10389,10000,1) 0 dias,1) 0 dias
10390,20000,5) >90 dias,3) 30-60 dias
10391,200000,3) 30-60 dias,3) 30-60 dias
10392,80000,3) 30-60 dias,1) 0 dias
10393,80000,1) 0 dias,1) 0 dias
10394,60000,1) 0 dias,1) 0 dias
10395,230000,1) 0 dias,1) 0 dias
10396,100000,1) 0 dias,2) 0-30 dias
10397,200000,1) 0 dias,1) 0 dias
10398,110000,1) 0 dias,1) 0 dias
10399,50000,1) 0 dias,1) 0 dias
10400,260000,3) 30-60 dias,2) 0-30 dias
10401,220000,3) 30-60 dias,1) 0 dias
10402,200000,1) 0 dias,1) 0 dias
10403,10000,1) 0 dias,2) 0-30 dias
10404,180000,2) 0-30 dias,1) 0 dias
10405,210000,3) 30-60 dias,1) 0 dias
10406,310000,1) 0 dias,3) 30-60 dias
10407,360000,1) 0 dias,1) 0 dias
10408,200000,1) 0 dias,1) 0 dias
10409,180000,1) 0 dias,3) 30-60 dias
10410,140000,3) 30-60 dias,1) 0 dias
10411,50000,1) 0 dias,2) 0-30 dias
10412,60000,1) 0 dias,1) 0 dias
10413,90000,1) 0 dias,2) 0-30 dias
10414,100000,1) 0 dias,1) 0 dias
10415,20000,1) 0 dias,2) 0-30 dias
10416,110000,1) 0 dias,1) 0 dias
10417,70000,1) 0 dias,1) 0 dias
10418,170000,1) 0 dias,1) 0 dias
10419,500000,1) 0 dias,1) 0 dias
10420,30000,1) 0 dias,2) 0-30 dias
10421,50000,1) 0 dias,1) 0 dias
10422,10000,1) 0 dias,1) 0 dias
10423,200000,1) 0 dias,1) 0 dias
10424,390000,1) 0 dias,1) 0 dias
10425,140000,3) 30-60 dias,3) 30-60 dias
10426,220000,1) 0 dias,1) 0 dias
10427,500000,1) 0 dias,1) 0 dias
10428,100000,1) 0 dias,1) 0 dias
10429,400000,1) 0 dias,1) 0 dias
10430,80000,1) 0 dias,1) 0 dias
10431,30000,1) 0 dias,1) 0 dias
10432,240000,1) 0 dias,1) 0 dias
10433,500000,1) 0 dias,1) 0 dias
10434,50000,1) 0 dias,1) 0 dias
10435,180000,1) 0 dias,1) 0 dias
10436,100000,3) 30-60 dias,1) 0 dias
10437,180000,1) 0 dias,1) 0 dias
10438,50000,1) 0 dias,1) 0 dias
10439,360000,1) 0 dias,1) 0 dias
10440,330000,1) 0 dias,2) 0-30 dias
10441,200000,1) 0 dias,1) 0 dias
10442,40000,1) 0 dias,1) 0 dias
10443,260000,1) 0 dias,1) 0 dias
10444,320000,1) 0 dias,1) 0 dias
10445,10000,1) 0 dias,1) 0 dias
10446,230000,1) 0 dias,1) 0 dias
10447,10000,3) 30-60 dias,1) 0 dias
10448,30000,1) 0 dias,3) 30-60 dias
10449,90000,1) 0 dias,1) 0 dias
10450,300000,1) 0 dias,2) 0-30 dias
10451,230000,1) 0 dias,1) 0 dias
10452,150000,1) 0 dias,1) 0 dias
10453,60000,1) 0 dias,1) 0 dias
10454,50000,1) 0 dias,1) 0 dias
10455,140000,1) 0 dias,1) 0 dias
10456,90000,1) 0 dias,1) 0 dias
10457,80000,3) 30-60 dias,1) 0 dias
10458,260000,1) 0 dias,1) 0 dias
10459,60000,1) 0 dias,1) 0 dias
10460,50000,3) 30-60 dias,3) 30-60 dias
10461,150000,1) 0 dias,1) 0 dias
10462,220000,1) 0 dias,1) 0 dias
10463,330000,1) 0 dias,1) 0 dias
10464,300000,1) 0 dias,1) 0 dias
10465,70000,1) 0 dias,1) 0 dias
10466,300000,1) 0 dias,1) 0 dias
10467,70000,3) 30-60 dias,1) 0 dias
10468,110000,3) 30-60 dias,3) 30-60 dias
10469,240000,1) 0 dias,1) 0 dias
10470,80000,1) 0 dias,1) 0 dias
10471,50000,1) 0 dias,1) 0 dias
10472,420000,1) 0 dias,1) 0 dias
10473,220000,1) 0 dias,3) 30-60 dias
10474,150000,1) 0 dias,1) 0 dias
10475,60000,1) 0 dias,1) 0 dias
10476,260000,1) 0 dias,1) 0 dias
10477,180000,1) 0 dias,2) 0-30 dias
10478,130000,1) 0 dias,2) 0-30 dias
10479,220000,1) 0 dias,1) 0 dias
10480,200000,1) 0 dias,3) 30-60 dias
10481,130000,1) 0 dias,1) 0 dias
10482,420000,1) 0 dias,1) 0 dias
10483,30000,1) 0 dias,1) 0 dias
10484,110000,1) 0 dias,1) 0 dias
10485,150000,1) 0 dias,2) 0-30 dias
10486,50000,1) 0 dias,1) 0 dias
10487,200000,1) 0 dias,2) 0-30 dias
10488,170000,1) 0 dias,1) 0 dias
10489,200000,1) 0 dias,1) 0 dias
10490,200000,1) 0 dias,2) 0-30 dias
10491,50000,1) 0 dias,3) 30-60 dias
10492,500000,1) 0 dias,1) 0 dias
10493,150000,1) 0 dias,1) 0 dias
10494,30000,1) 0 dias,1) 0 dias
10495,230000,1) 0 dias,1) 0 dias
10496,360000,1) 0 dias,1) 0 dias
10497,380000,1) 0 dias,1) 0 dias
10498,30000,3) 30-60 dias,3) 30-60 dias
10499,50000,1) 0 dias,1) 0 dias
10500,420000,1) 0 dias,2) 0-30 dias
10501,70000,1) 0 dias,1) 0 dias
10502,50000,1) 0 dias,1) 0 dias
10503,350000,1) 0 dias,1) 0 dias
10504,200000,1) 0 dias,1) 0 dias
10505,340000,3) 30-60 dias,1) 0 dias
10506,50000,1) 0 dias,1) 0 dias
10507,20000,3) 30-60 dias,1) 0 dias
10508,360000,1) 0 dias,2) 0-30 dias
10509,140000,1) 0 dias,1) 0 dias
10510,150000,3) 30-60 dias,3) 30-60 dias
10511,100000,1) 0 dias,1) 0 dias
10512,460000,1) 0 dias,1) 0 dias
10513,150000,1) 0 dias,2) 0-30 dias
10514,290000,1) 0 dias,1) 0 dias
10515,240000,3) 30-60 dias,1) 0 dias
10516,210000,1) 0 dias,1) 0 dias
10517,350000,1) 0 dias,1) 0 dias
10518,280000,1) 0 dias,1) 0 dias
10519,150000,1) 0 dias,1) 0 dias
10520,170000,1) 0 dias,1) 0 dias
10521,50000,1) 0 dias,2) 0-30 dias
10522,100000,3) 30-60 dias,4) 30-90 dias
10523,50000,1) 0 dias,1) 0 dias
10524,230000,1) 0 dias,2) 0-30 dias
10525,90000,1) 0 dias,3) 30-60 dias
10526,20000,1) 0 dias,2) 0-30 dias
10527,260000,1) 0 dias,1) 0 dias
10528,290000,1) 0 dias,1) 0 dias
10529,50000,1) 0 dias,2) 0-30 dias
10530,60000,1) 0 dias,1) 0 dias
10531,180000,2) 0-30 dias,1) 0 dias
10532,250000,1) 0 dias,1) 0 dias
10533,90000,1) 0 dias,1) 0 dias
10534,10000,3) 30-60 dias,3) 30-60 dias
10535,290000,1) 0 dias,1) 0 dias
10536,80000,1) 0 dias,1) 0 dias
10537,30000,3) 30-60 dias,3) 30-60 dias
10538,200000,1) 0 dias,1) 0 dias
10539,50000,1) 0 dias,1) 0 dias
10540,220000,3) 30-60 dias,5) >90 dias
10541,430000,2) 0-30 dias,1) 0 dias
10542,50000,1) 0 dias,1) 0 dias
10543,410000,1) 0 dias,1) 0 dias
10544,50000,1) 0 dias,1) 0 dias
10545,110000,1) 0 dias,1) 0 dias
10546,50000,1) 0 dias,2) 0-30 dias
10547,30000,3) 30-60 dias,4) 30-90 dias
10548,80000,4) 30-90 dias,4) 30-90 dias
10549,230000,1) 0 dias,1) 0 dias
10550,300000,1) 0 dias,1) 0 dias
10551,230000,1) 0 dias,1) 0 dias
10552,220000,1) 0 dias,1) 0 dias
10553,200000,1) 0 dias,1) 0 dias
10554,130000,1) 0 dias,3) 30-60 dias
10555,20000,1) 0 dias,1) 0 dias
10556,400000,1) 0 dias,1) 0 dias
10557,230000,1) 0 dias,1) 0 dias
10558,30000,1) 0 dias,1) 0 dias
10559,190000,1) 0 dias,1) 0 dias
10560,220000,1) 0 dias,1) 0 dias
10561,20000,1) 0 dias,1) 0 dias
10562,280000,1) 0 dias,1) 0 dias
10563,190000,1) 0 dias,1) 0 dias
10564,260000,1) 0 dias,1) 0 dias
10565,80000,1) 0 dias,1) 0 dias
10566,60000,1) 0 dias,1) 0 dias
10567,80000,1) 0 dias,1) 0 dias
10568,360000,3) 30-60 dias,1) 0 dias
10569,350000,1) 0 dias,1) 0 dias
10570,50000,4) 30-90 dias,1) 0 dias
10571,360000,1) 0 dias,1) 0 dias
10572,100000,1) 0 dias,1) 0 dias
10573,360000,1) 0 dias,1) 0 dias
10574,120000,1) 0 dias,1) 0 dias
10575,20000,1) 0 dias,1) 0 dias
10576,100000,3) 30-60 dias,3) 30-60 dias
10577,60000,2) 0-30 dias,1) 0 dias
10578,240000,1) 0 dias,1) 0 dias
10579,70000,1) 0 dias,1) 0 dias
10580,360000,1) 0 dias,1) 0 dias
10581,290000,1) 0 dias,1) 0 dias
10582,90000,1) 0 dias,1) 0 dias
10583,80000,1) 0 dias,1) 0 dias
10584,50000,1) 0 dias,2) 0-30 dias
10585,50000,1) 0 dias,1) 0 dias
10586,160000,1) 0 dias,1) 0 dias
10587,120000,1) 0 dias,3) 30-60 dias
10588,500000,1) 0 dias,1) 0 dias
10589,50000,1) 0 dias,1) 0 dias
10590,50000,1) 0 dias,1) 0 dias
10591,50000,1) 0 dias,1) 0 dias
10592,210000,1) 0 dias,1) 0 dias
10593,80000,1) 0 dias,1) 0 dias
10594,20000,3) 30-60 dias,1) 0 dias
10595,310000,1) 0 dias,1) 0 dias
10596,150000,1) 0 dias,1) 0 dias
10597,50000,1) 0 dias,1) 0 dias
10598,100000,1) 0 dias,3) 30-60 dias
10599,150000,1) 0 dias,1) 0 dias
10600,50000,1) 0 dias,2) 0-30 dias
10601,180000,1) 0 dias,2) 0-30 dias
10602,50000,1) 0 dias,1) 0 dias
10603,50000,1) 0 dias,1) 0 dias
10604,50000,1) 0 dias,1) 0 dias
10605,230000,1) 0 dias,1) 0 dias
10606,70000,3) 30-60 dias,1) 0 dias
10607,50000,1) 0 dias,1) 0 dias
10608,10000,1) 0 dias,1) 0 dias
10609,30000,3) 30-60 dias,1) 0 dias
10610,230000,1) 0 dias,1) 0 dias
10611,50000,3) 30-60 dias,1) 0 dias
10612,20000,1) 0 dias,1) 0 dias
10613,20000,1) 0 dias,1) 0 dias
10614,360000,1) 0 dias,1) 0 dias
10615,120000,3) 30-60 dias,1) 0 dias
10616,400000,1) 0 dias,1) 0 dias
10617,360000,1) 0 dias,1) 0 dias
10618,500000,1) 0 dias,1) 0 dias
10619,500000,1) 0 dias,1) 0 dias
10620,80000,1) 0 dias,1) 0 dias
10621,20000,1) 0 dias,1) 0 dias
10622,20000,1) 0 dias,1) 0 dias
10623,200000,1) 0 dias,1) 0 dias
10624,50000,1) 0 dias,1) 0 dias
10625,120000,1) 0 dias,1) 0 dias
10626,30000,1) 0 dias,1) 0 dias
10627,390000,1) 0 dias,1) 0 dias
10628,200000,1) 0 dias,1) 0 dias
10629,260000,1) 0 dias,3) 30-60 dias
10630,210000,1) 0 dias,1) 0 dias
10631,180000,1) 0 dias,1) 0 dias
10632,120000,1) 0 dias,1) 0 dias
10633,50000,1) 0 dias,1) 0 dias
10634,50000,1) 0 dias,1) 0 dias
10635,50000,3) 30-60 dias,1) 0 dias
10636,90000,1) 0 dias,1) 0 dias
10637,80000,1) 0 dias,2) 0-30 dias
10638,50000,1) 0 dias,1) 0 dias
10639,310000,1) 0 dias,1) 0 dias
10640,100000,1) 0 dias,1) 0 dias
10641,230000,1) 0 dias,2) 0-30 dias
10642,120000,1) 0 dias,1) 0 dias
10643,230000,1) 0 dias,1) 0 dias
10644,360000,1) 0 dias,2) 0-30 dias
10645,500000,1) 0 dias,1) 0 dias
10646,50000,1) 0 dias,1) 0 dias
10647,30000,3) 30-60 dias,1) 0 dias
10648,720000,1) 0 dias,1) 0 dias
10649,10000,2) 0-30 dias,1) 0 dias
10650,400000,1) 0 dias,1) 0 dias
10651,150000,1) 0 dias,1) 0 dias
10652,500000,1) 0 dias,1) 0 dias
10653,50000,1) 0 dias,1) 0 dias
10654,210000,1) 0 dias,1) 0 dias
10655,260000,1) 0 dias,1) 0 dias
10656,240000,3) 30-60 dias,2) 0-30 dias
10657,360000,1) 0 dias,1) 0 dias
10658,200000,1) 0 dias,1) 0 dias
10659,50000,1) 0 dias,1) 0 dias
10660,80000,1) 0 dias,2) 0-30 dias
10661,230000,1) 0 dias,1) 0 dias
10662,500000,1) 0 dias,1) 0 dias
10663,70000,3) 30-60 dias,3) 30-60 dias
10664,50000,3) 30-60 dias,3) 30-60 dias
10665,210000,1) 0 dias,1) 0 dias
10666,220000,1) 0 dias,1) 0 dias
10667,100000,3) 30-60 dias,3) 30-60 dias
10668,150000,1) 0 dias,1) 0 dias
10669,50000,1) 0 dias,1) 0 dias
10670,50000,1) 0 dias,1) 0 dias
10671,410000,1) 0 dias,1) 0 dias
10672,80000,1) 0 dias,1) 0 dias
10673,70000,1) 0 dias,2) 0-30 dias
10674,210000,1) 0 dias,1) 0 dias
10675,290000,1) 0 dias,1) 0 dias
10676,50000,1) 0 dias,1) 0 dias
10677,380000,1) 0 dias,1) 0 dias
10678,60000,3) 30-60 dias,2) 0-30 dias
10679,200000,1) 0 dias,1) 0 dias
10680,200000,1) 0 dias,1) 0 dias
10681,190000,1) 0 dias,1) 0 dias
10682,80000,1) 0 dias,1) 0 dias
10683,480000,1) 0 dias,1) 0 dias
10684,20000,1) 0 dias,1) 0 dias
10685,230000,1) 0 dias,2) 0-30 dias
10686,160000,1) 0 dias,1) 0 dias
10687,50000,1) 0 dias,2) 0-30 dias
10688,80000,1) 0 dias,2) 0-30 dias
10689,240000,1) 0 dias,1) 0 dias
10690,50000,1) 0 dias,1) 0 dias
10691,300000,1) 0 dias,2) 0-30 dias
10692,200000,1) 0 dias,1) 0 dias
10693,180000,1) 0 dias,1) 0 dias
10694,370000,1) 0 dias,1) 0 dias
10695,230000,1) 0 dias,1) 0 dias
10696,90000,1) 0 dias,3) 30-60 dias
10697,20000,3) 30-60 dias,1) 0 dias
10698,280000,4) 30-90 dias,1) 0 dias
10699,200000,1) 0 dias,2) 0-30 dias
10700,140000,1) 0 dias,1) 0 dias
10701,150000,1) 0 dias,1) 0 dias
